,NPERS,NACTIFS,REVMEN,REVMENMN,REVMENMX,COEFFUC,REVMENUC,REVMENMNUC,REVMENMXUC,CJACTOCCUP,MNAIS,ANAIS,AGE,ANARRIV,AGARRIV,RABSP,NOIK1,NOIK2,NBENFM3,NBENF3A17,NBENF18P,TOTREVEN,DUDET,DEBDETM,DEBDETA,TPSINT,DATANT,DAMOIS,TRAJET,POURCLIEN,ANETA,HH,HHTOT,JOURTR,NBSAME,NBDIMA,DEBUTM,FINM,DEBUT2H,DEBUT2M,FIN2H,FIN2M,NBNUIT,NBASTR,COMBIEN,TPMAISON,CONGE,ATMAL,NBRKM,DATACCM,DATACCA,NBJARR,RESTMAIN,INFOH,FINETUD,SUPH,SUPA,DEBUTH,FINH,REVMENS,KMANNU,TPSINFO,AGFINETU,ANFINETU,WHO,pondcal,pondqaa,duree_cessation,tps_interim,tps_contrat,anciennete,debut_contrat,revannu_drap,revannu,revmensc,revmenscc_drap,fprov,C1C_1,C1C_2,C1C_3,C1C_4,C1C_5,C1C_6,C1C_8,C1C_9,C1D_1,C1D_2,C1D_3,C1D_4,C1D_5,C1D_6,C1D_8,C1D_9,TYPMEN5_2,TYPMEN5_3,TYPMEN5_4,TYPMEN5_5,TYPMEN15_11,TYPMEN15_21,TYPMEN15_23
MNAIS,0.002947670018060185,-0.004933184259837669,-0.004734227439590283,-0.00386897006413775,-0.005362518126523952,0.00038842268721728273,-0.004655141513966989,-0.0041566546777168445,-0.004968504906987207,-0.010478616362989128,1.0,-0.01843020660949527,0.00016026258845273401,-0.011927271881560592,-0.0033677251887143517,0.002229708166441651,-0.0005416886046381664,-0.0026559332035500922,-0.006254939358848089,0.00487065339474206,-0.000475360707209181,0.0007481838568272867,-0.009973568345961947,-0.0031403943225538807,-0.00032934447444735014,-0.005465053142790912,-0.008256369511516959,-0.00731762766894671,6.8728767880177826e-06,0.007721982409003411,0.0041151191921830945,-0.002250455061378205,0.011725880456348087,-0.006123091194778952,-0.010802845245704842,-0.00449306385343626,-0.004447118297340296,0.0027842454454587726,-0.00420248426362391,0.00013078115561810074,-0.0064746679901400315,-0.004308577769022418,0.0013677688080600066,0.005763920726920532,0.008240250797625952,-0.00910501669114584,0.003466603931971106,-0.008325814454913268,-0.00431259312544185,-0.00581442491221682,-0.00065687629422665,0.005244946785714042,0.0033014839845590433,-0.0003716574972489946,0.013946917491753091,-0.0035734895713745666,3.9859176897929836e-05,-0.006092162251908561,-0.0013075302608960937,-0.008486028536478132,0.0018349170492156107,-0.0007791486795739899,-0.019632219078235667,-0.009679478885581167,0.00468063397069639,-0.0012017428833031643,0.003500676601524653,0.00032947788867962143,0.006534276923173597,-0.00721041360812829,0.004839583589627334,0.00841552661024204,-0.0016993760889565692,0.0017680169797565828,-0.0050529553121586,-0.011027090024897651,-0.0027029257010213513,0.005633366944347615,-0.0032590864694915602,-0.0010139641528353427,0.005931437470635168,0.007525691091804791,-0.0030018697087543567,-0.0031099233840813623,-0.021182656657024568,0.012658716746849158,0.005847567020438686,-0.014549149355494225,0.002934853914024314,0.006153939465204164,-0.0035485474600453985,0.002303359726156837,-0.010582573935419679,0.008713088592258764,-0.004759747070250573,0.0074835964497390805,-0.006151488020489699,0.008571325356132413,0.006193563807268358,0.006697968426432096
ANAIS,0.19369805078075927,0.06607931316890645,-0.08468790097103053,-0.07226656774413792,-0.09326360685140242,0.0019343771076805031,-0.11748237602956436,-0.10491351553882232,-0.12537310996586726,0.1923588235388729,-0.01843020660949527,1.0,-0.9994035691892443,-0.059591630414403435,-0.054704402429914735,-0.005690998276599862,-0.07712511741963693,0.12319547667457577,0.4039958114984316,0.21570721312566907,-0.27873915867679894,-0.022112745399984198,-0.0022178528638889996,0.12739892057677898,0.1321393302888973,0.0022635352751986812,0.09660971575389594,0.37326607174655646,-0.007711408694194545,-0.04884661257789636,0.12852500923687593,-0.008550867428253953,-0.0112661052413815,-0.03397011546205452,0.03190626944738975,0.010895461395260054,-0.0026047701741477576,-0.0012265038142057257,-0.02102790998149233,-0.008405317136266277,-0.02082338705987752,-0.005480301408048245,0.03567672314860071,-0.00036224919802826304,0.03672287363349008,-0.016352050438340586,-0.044183126015964524,-0.023298378669953115,-0.03400205110139418,0.06201852836023507,0.06036249772930294,-0.0054480447365482555,0.012643677926872873,0.050524672114720934,0.09724124321065958,-0.043238001129438826,-0.019549690460233287,-0.017968623498344775,-0.04749246922289718,-0.023201669601462832,-0.015647019567585185,0.049111933649512864,-0.004939258371228065,-0.029943889732076897,0.02565103288833533,0.06078176525773467,0.05871648972748622,-0.009874512802120579,0.01758588634916919,0.060725571001330934,-0.5918932060002088,0.010871273716633404,0.016601273131234013,-0.01920752657153539,-0.03070656599097875,0.10891563338061953,0.0011315780838177516,-0.038161575574388616,-0.007328784758172833,0.03463184022209834,0.056756089890657085,-0.007208352055016898,0.007565821750580937,-0.01768906335536306,-0.01531748458217473,-0.04232861145321358,-0.04322290591002438,0.03142944303916343,0.05943234294720679,0.025111072202574587,0.035193791990265774,-0.012086992440728823,-0.017476590274746465,0.0056085762407405235,-0.23270574812957595,0.2360802668541361,-0.03172906489879858,-0.0019893471618467593,0.007624689132725155,-0.001989347161846939
AGE,-0.1942611574976821,-0.06627148504261318,0.08515851689563832,0.07270132467837181,0.09375288675623382,-0.002425931478228499,0.11810849302446688,0.10552069895549318,0.12599942914823356,-0.19146944805048705,0.00016026258845273401,-0.9994035691892443,1.0,0.059357220226684354,0.05419624406167686,0.0058405935274053345,0.07592971656690935,-0.12453102938883512,-0.40413168059252813,-0.21596984328465724,0.2783111972829251,0.022272900252000988,0.0025731710648700056,-0.1275295011625445,-0.1324601960914073,-0.0021695226475273014,-0.09648767204433316,-0.37279022129007794,0.007554748185744884,0.04866115695095839,-0.1283074459593481,0.008837143622872504,0.011214097158028458,0.033491592453195156,-0.031983341872087616,-0.01063352100888638,0.002989335595600097,0.0016610211633546889,0.020412336556577496,0.008115230405039288,0.020338203777386307,0.005123958580072785,-0.03554578326859572,0.00044161705356679905,-0.03695554765402852,0.015976805742214554,0.04464286287705313,0.02380831595247201,0.03412133930121062,-0.061800757623148676,-0.06021993499623753,0.0055537001284063385,-0.013100280527663221,-0.05028727036870811,-0.09780115529312183,0.04340036301231363,0.019399391674310224,0.01832071629351292,0.047776438471410144,0.023537116915351455,0.015318706364809328,-0.048662971212373785,0.00509272340566584,0.029354629845775988,-0.025809200265791987,-0.06000383442701714,-0.058148845554124286,0.010043294856987925,-0.01754466703037176,-0.060575608073963914,0.5919476005674689,-0.011253196613477975,-0.016411041435879847,0.019248924400197875,0.030984506973008433,-0.10876385322231054,-0.00105785191382013,0.03795867306323413,0.007355658695268712,-0.03442731187975728,-0.057018011247543146,0.0070429081952133885,-0.007507780521697572,0.01769223819295962,0.015214801096626178,0.04181336454631731,0.04290517147254559,-0.03146068452930256,-0.059051516209812555,-0.025072564843013043,-0.03480093904987633,0.011739587556597224,0.017344974664722557,-0.005839704499676392,0.23306389662781468,-0.2365551102517335,0.031993159598069996,0.00139466577943449,-0.007917248801548206,0.002033826624995151
ANARRIV,0.07567195301761585,-0.03796727905563604,-0.039773198758731115,-0.04135081169758091,-0.03732470147878709,0.06624013745810414,-0.05130915749114126,-0.05309364016688101,-0.048412052724275186,-0.11484072346374652,-0.011927271881560592,-0.059591630414403435,0.059357220226684354,1.0,0.8305317051896474,0.006502439307363745,0.05307913607924456,-0.03670303476278128,0.006220198432182115,0.03830879941126986,0.0727811947777427,-0.03392865177936183,0.005262581930526082,0.044367653398518656,0.05055192513974087,-0.0038159925722236524,0.006615476606554168,0.06597348272437732,0.03551897050959622,-0.007752987555873829,-0.04761538684565215,-0.02890963919922817,-0.00605119344038989,0.021467877200669304,0.024032966088611243,0.003595778588645896,-0.03399650358894881,-0.039151373671074775,0.05786310329789627,0.0011572961366908734,0.05370809508633388,0.009791637872825665,0.003294613999097595,-0.009902109414590405,-0.014060388208807664,-0.020509243865806746,-0.07300629156337797,-0.001656779876626661,-0.01731998152060487,0.0018957177672902143,0.005406047116579176,-0.0011548292666940113,-0.003292787345577474,-0.04454353759463805,-0.028881862791922293,-0.01829052949597568,0.00041403097705866316,0.042218049044466216,-0.0007862512087584435,-0.014968400308438422,-0.014334194711701363,-0.0720324360974886,0.0036029125569101814,0.027345952557107058,-0.03542089791477867,0.0415346853242416,0.02724747542689312,0.00858111399942289,0.005913111399396316,0.019196376289248356,-0.08080634709288455,0.025924846937774745,-0.0038776349871911244,-0.002419177227567776,-0.012804634255452588,-0.01680674247550584,-0.01615812740673919,0.05367631760800592,-0.024699294307076746,-0.03496394455669857,-0.0278091275472167,0.0036379280347290394,0.003143540338386473,0.01798498307252705,0.015019515531339513,0.056986314979979,-0.00859837139531336,-0.02820304412508657,-0.04125463352201008,-0.011699807828068334,-2.1292885749661495e-05,0.014858690807712488,0.006729088914726058,-0.004248064030721501,-0.02438556378805719,0.002452688311504027,0.03816957634684662,-0.0021238993863178274,-0.0036788547893124466,-0.002123899386317828
AGARRIV,0.07761427437281426,-0.04267797236607395,-0.05385704935208821,-0.055173152927828484,-0.05125793268323192,0.06435155790832173,-0.06564750500995112,-0.06736010612825859,-0.062437357836215665,-0.12434796725806638,-0.0033677251887143517,-0.054704402429914735,0.05419624406167686,0.8305317051896474,1.0,0.0065948810743620264,0.049888553228295156,-0.03915834414410371,0.011108930704644708,0.04595333201177854,0.06211730503792915,-0.04310545145559545,0.008632112108824109,0.05395257246827115,0.06065244156374988,-0.003028274430084729,0.005401063925427548,0.08062302790629458,0.03218240490729044,-0.006307375466740211,-0.05465762603847752,-0.03954562590163657,-0.0035201145648830422,0.013319759309126874,0.03278651026472744,0.011711229060654504,-0.044153399625854045,-0.0437366653347751,0.0644717839424405,0.0016548689788515505,0.06040484851165969,0.012128013633040894,0.009797906083265282,-0.005664654191962978,-0.022672563138569416,-0.018439793728199393,-0.08631983003279319,-0.007123301127025568,-0.02711518356315362,-0.000961895728966676,0.004128539834823431,-0.005180251065944096,-0.010456580376885563,-0.04184368490711354,-0.02634510498920559,-0.01576946409856708,0.0020259754577949853,0.04109035858060738,-0.009796081196458093,-0.017483515349767945,-0.029250046808610874,-0.08302796072854213,-0.0027077004439720965,0.03320544594841377,-0.042166451539791705,0.03444026833212344,0.0168379468742812,0.0038850440676792193,0.009674172402553317,0.02601668304570739,-0.10619948218779933,0.03363679624216436,-0.002806659990539224,-0.003356756806418476,-0.015329519550403747,-0.012005490239356464,-0.012639153204989286,0.055368948170129,-0.025792702532739718,-0.03626835334956076,-0.030940276247221662,-0.0007043550063283013,-0.00035935985699280567,0.015692068897531903,0.013685123074603968,0.06475441721154658,-0.012290584239868436,-0.027692429383359883,-0.044177124695660715,-0.01759158759327877,-0.006012786373462194,0.01760697606692055,0.007151971058233656,-0.0035138099226230063,-0.03156505418165474,0.011777759411782152,0.033332634130776556,-0.0017567952564568545,-0.0030429853149788327,-0.001756795256456855
RABSP,-0.011651772121237953,-0.009128699819809748,-0.01825910120043435,-0.016285608822984014,-0.019491680897244026,-0.0093389845811497,-0.014164053732689086,-0.012298022332540084,-0.015423883168688922,-0.017547956963892337,0.002229708166441651,-0.005690998276599862,0.0058405935274053345,0.006502439307363745,0.0065948810743620264,1.0,-0.000443606847706235,-0.0181318280297477,-0.00030378928441166593,-0.013018256986405569,-0.0003542246106411558,-0.005307022198396812,-0.0013217764391529401,-0.0071155172541407085,-0.006287128837620339,-0.00106082098640257,0.0031238640328403702,0.002013264252495704,0.010233219810225475,-0.0009067621138239794,0.00814670633818836,-0.01507125289426542,-0.00380034568993408,0.00029235787476629876,0.010937380880331433,0.0052083911242043176,-0.004188818592441879,-0.004671590471150041,0.004319385518328471,0.004463486497083516,0.002765505150261581,-0.0010786612575345344,0.005521882125119433,-0.0068280388724864735,0.0035951168706786774,-0.013005657129610868,-0.00856450452830947,0.18353702535456395,-0.009015072920266346,0.030431285803844254,0.03471205753156196,0.06414832742489282,0.01632996055599717,0.0024734525628111593,-0.014140816412213562,-0.004851718867666177,-0.00229683222864813,-0.010047902050846238,-0.027185797826690724,-0.010367855540450563,0.003152755086631529,-0.02423585141328227,-0.0019865243618279165,-0.0025263818839693646,-0.03075268852496781,-0.003340608758723221,-0.003165841041489728,0.15895591746926166,-0.00044073370830384533,-0.005859408077157019,0.00014038568874320624,-0.0017310438234760279,0.001505631352890103,-0.003334176616190213,-0.010034369297073225,0.00689121898056312,-0.0016701863046615342,-0.0012915890210345813,-0.013524180203865498,-0.013605946827536927,0.001117888533533471,0.02647411401661199,0.024580689327876624,0.0004114713143466769,0.0039475718985819645,-0.0014282495502594367,-0.01796880156605686,0.0009833601267541553,-0.0032242418408165397,0.001646022937148664,0.038471104558541865,-0.00011223331399679445,0.006868482132413084,-0.0010101894973736708,0.01104750559991679,-0.013125391375269151,0.005190282668341595,-0.000505063209504461,-0.000874831557069325,-0.0005050632095044606
NOIK1,0.07669872854796024,0.11716108804900037,-0.04813377221326301,-0.04987994767812886,-0.0453130563663094,0.11293842660035258,-0.07066879556194444,-0.07235998440162845,-0.06735453962952187,-0.21885859505971078,-0.0005416886046381664,-0.07712511741963693,0.07592971656690935,0.05307913607924456,0.049888553228295156,-0.000443606847706235,1.0,-0.07843644435956358,-0.030283879584947077,-0.036628005826490964,0.19330782693755658,-0.040801605867159974,0.02006992039681827,0.02019320880789275,0.02502743917827041,-0.002328091624185042,-0.031785140784915844,0.0006619449945979408,0.010414299554368206,0.00845069509350019,-0.04993918163009192,-0.03164556666856144,-0.0077931645201072255,0.03014629431258683,0.0072369041147375916,0.00018733371570864546,-0.019856265289599294,-0.014086244391631177,0.021716154781139713,0.004472300404200698,0.022750858244252766,0.006221852552112547,-0.015452191891765287,-0.010481881381606497,-0.028261102935379912,-0.025068579378311664,-0.049260666852732206,0.006619652803108957,-0.0028544444222415475,-0.005152287104299685,-0.006359553581119962,-0.005434600844380611,0.0012187318238883478,-0.027678398116039525,-0.04525178807255128,0.013660108831997924,0.009925907693438908,-0.008501879336233439,-0.014039771268345734,-0.029544348834098334,-0.001713930248492973,-0.05949097922334659,-0.007056066879805428,0.010625911343115406,-0.011130592721164125,0.015537233427011382,0.009384980768903867,-0.0017610053401212417,0.008443444758902626,0.043533405040570766,0.0019874244478353597,0.01590055289100963,0.002993051147983844,-0.002463242385551161,-0.023648904344629747,-0.015420420622343342,0.029538843798206576,0.03558851551613898,-0.006863574735530772,-0.024829049473574602,-0.019024757283602395,-0.00031661117656011474,0.000791372131541482,0.01964197649810656,0.002665409633738824,0.028952320661368904,0.016450134098428902,-0.020966408826690975,-0.031319518378899576,-0.008156551737254132,-0.012918646416898024,0.0033252311775733095,0.0036418615278872683,0.03363602311370758,-0.039499899723703095,-0.012790159053111112,0.08303575985287534,0.0168169614047091,0.02912904415526691,0.0168169614047091
NOIK2,0.06685715096641656,0.32934227505190955,0.064151965065623,0.06355574273624211,0.06294523901047511,0.053804316250913524,0.045106986833371304,0.04434645945111839,0.04459581828351743,0.5248666500105054,-0.0026559332035500922,0.12319547667457577,-0.12453102938883512,-0.03670303476278128,-0.03915834414410371,-0.0181318280297477,-0.07843644435956358,1.0,0.00036320667449916706,0.04380705761597146,0.03130891320557371,0.04257802137463004,-0.008756644648370244,0.014534560570579492,0.00832416747426856,0.002806505917875471,0.039322793348527084,0.08979479346627187,0.03210084048376071,0.04718637302467976,-0.10289299874594623,0.03381344610177683,0.0002782031679258596,0.07883000820470304,0.04721228097174389,-0.04012683802465832,-0.00311614728323243,-0.017627958599054167,0.019410790800965853,0.003481071771263626,0.021957574033930883,0.011830635238206159,-0.04781296606541343,-0.010393972290069413,0.0075877602213731115,0.023809293134312525,-0.13570265574594725,-0.0245465381098818,0.06096575210268353,-0.018381376294288782,-0.02549416094352431,-0.007307494254604294,-0.006385857093322048,-0.008935607967788903,-0.0029561767621540005,0.03536961583439928,0.010175124522667738,-0.006259690278574749,0.06634386175310827,-0.0457258514330445,0.06309449187340599,0.03696226420591976,0.006532115469414062,-0.007631497941611778,0.007937116246768716,0.1353765418085364,0.1276437216971776,-0.015422377511306803,-0.0019088024087372455,-0.008924917185325301,-0.14331207978774796,-0.005330680498927388,-0.005003320571533251,0.020213850181383674,-0.01972062121647223,-0.045537925376869744,-0.052525574291233675,-0.015400354740730747,0.018684635980027817,0.0036984325249710625,-0.015394402840036545,-0.013247897357838916,-0.009906603000263754,-0.00522614938613714,-0.008812420973592812,-0.007172974845426502,0.010326075259904498,0.00043534625986053633,-0.014413961857920706,0.0011508675970653543,-0.013147967342873797,-0.0012182884168084626,-0.009531885906641049,-0.016120404803234453,-0.09792059203406468,0.012551832350067663,0.1481546637120976,-0.008059699105563974,-0.013960389482632705,-0.008059699105563973
NBENFM3,0.2141837995159615,-0.0665310514316085,-0.018684121397148604,-0.012053898053124965,-0.023974295374906508,0.05690361185198175,-0.05178963503993885,-0.04623728489282876,-0.055271534773429144,5.80172704854579e-05,-0.006254939358848089,0.4039958114984316,-0.40413168059252813,0.006220198432182115,0.011108930704644708,-0.00030378928441166593,-0.030283879584947077,0.00036320667449916706,1.0,-0.04590505291816675,-0.16620033302503692,0.011330329635313113,0.0008518884749874591,0.016041533734034465,0.022970540809452836,-0.004636880451856041,0.04415028476098259,0.15624715186812593,0.004569523162622141,-0.01537789450674407,0.04740891008801945,0.0001519114792931823,-0.00875115921676208,-0.03770626887458227,0.016918588793535156,0.01244793611040584,0.0037383210924407076,-0.003867956295782558,-0.01229536722823456,-0.007895657107835788,-0.010860162262886304,-0.006664966526448262,0.014216673804532873,0.0038868047985378532,0.015463895045003163,0.0009734692644621799,-0.016576025098284854,-0.005070189453621914,-0.009176722836133064,0.024388813019966253,0.021150138111381816,-0.0004049680482329009,-0.003264377443590498,0.02182180583926379,0.06720267632217854,-0.006965718745067491,-0.0004773490423931692,-0.017046176523232787,-0.020314712598336532,-0.0014259917446435098,-0.0033177044592796134,0.02366874075870772,-0.0030187366627108755,0.0036974902137234984,0.005248591558448665,0.01952083606886107,0.01992197732824142,0.025779787495392146,0.0048446940807941995,0.004817760703932364,-0.24625719701310092,-0.0016170813759547203,0.016434703937383516,0.0062327441651311415,0.003321769843649442,0.054450535830271866,-0.012955107386027984,-0.014018203982532031,-0.00966847570874216,0.004886945273035784,0.029080956180295575,0.0015417659041276359,0.011003391059586788,-0.007207931108830754,0.012607154273869778,-0.019736053671339848,-0.03074570792325003,0.0016516876233032,0.030801680230666918,0.02124557560129237,0.028362877788711625,-0.0014132926304515781,0.008956764332054385,-0.005212189056570541,-0.2559715439297325,0.2566533009707713,-0.027905835144810716,-0.002605931798241397,-0.0045137941742158134,-0.002605931798241397
NBENF3A17,0.8016761206555072,0.02368650117609251,0.0301902883414872,0.03163218594401135,0.028117654950910925,0.6287879479686072,-0.16391140250338693,-0.16450768240002722,-0.15909138898788844,0.08245765965802845,0.00487065339474206,0.21570721312566907,-0.21596984328465724,0.03830879941126986,0.04595333201177854,-0.013018256986405569,-0.036628005826490964,0.04380705761597146,-0.04590505291816675,1.0,-0.11280676463577988,0.026423996886934347,0.0012570392484813904,-0.0002505728571217382,-0.002885288210414046,0.007755524763782236,0.024642856217693156,0.0019148435159748011,0.005815205305354385,0.0023561212986061304,0.014262973114134712,-0.006556825773166863,0.0007545928915053087,-0.03971761507734324,-0.01145153669641883,-0.0013093126617895739,0.006426450661946965,0.0009710948863397664,-0.015779578150981553,0.004189261265240185,-0.012902808964826724,-0.002886873058360829,0.023047738489496535,0.006704739821673367,0.03304033662189848,0.022661107075035172,-0.011546621634401403,-0.023963832286978154,0.0033993376531476415,0.01710507831975598,0.018145977464566126,0.01094103850678566,-0.010738972710775407,0.0003808119113730663,0.03218466797451562,-0.012985577314692336,-0.009131143089924508,-0.004641339886974306,-0.01810782304313971,0.01517074739407221,0.019670835861759096,-0.016960858673094256,0.0012472364912420218,0.016669614980557877,0.007241203129197783,-0.043887581287247186,-0.04101125630024528,-0.014447103224036955,0.0002658115936926901,0.0014068384061807833,-0.17019828034577655,-0.006841627603414978,-0.0002464849647423934,0.0044068078294340965,0.01435131391233645,0.019096952159820837,-0.05905124082539324,-0.0023565927773416635,0.0057014280566873654,0.007853332907984126,-0.0008834183570257037,-0.0055216837434396825,-0.0020509476341906314,-0.012718122956982159,-0.012895333846280357,-0.006906195679493497,0.00727588098227304,-0.0042156241961893446,0.006320295296358678,-0.0073688272372535715,0.01507404363960596,-0.008326525318116321,-0.01221708104922578,0.007297937403115943,-0.5503010715633976,0.5281653616053835,-0.017928980628589653,-0.0056023690718802685,0.008100518680229062,0.0005650375442060468
NBENF18P,0.33238042973306015,0.4269699058202845,0.050286690597265274,0.04148943873449232,0.05662125985157441,0.49520730636876203,-0.08389492439842675,-0.09145852686953439,-0.07511751193229853,-0.03849980256136405,-0.000475360707209181,-0.27873915867679894,0.2783111972829251,0.0727811947777427,0.06211730503792915,-0.0003542246106411558,0.19330782693755658,0.03130891320557371,-0.16620033302503692,-0.11280676463577988,1.0,0.009856364244170796,0.0010981687911546937,-0.022103847580628205,-0.022691675882579004,-0.005723999069978694,-0.024401574598997645,-0.1049182567312957,-0.009690020847521318,0.00959411438315234,-0.030595059054376355,-0.00744517801360814,0.0014966069992174173,0.021378248097618378,-0.005287069101151061,0.004110641370168892,-0.0013117707218592476,0.0064666380399143325,0.010092903091134805,0.0033950587816466544,0.010704757674087411,0.004894426464561746,-0.01805340660793979,-0.004895929017084229,-0.007852819894349236,-0.006756655704166817,0.011042288170761581,0.0018799372441954112,-0.00040288075166402545,-0.018972244426341087,-0.014756855259204518,-0.0031445734615604816,-0.004741415546035119,-0.02472174075973704,-0.040410481870938805,0.006914815202033367,0.00014717777067974543,0.0032592401264701764,0.007625732077362448,0.020526187761628668,-0.0033425692471512327,-0.048667797222338945,-0.008525464894011878,0.02162166763000636,-0.020348720514181427,-0.009259009135929119,-0.01183223582303392,0.005141791608875774,-0.007385284715763944,-0.004139677516917244,0.16566685302350742,0.0201723782240531,-0.020736722427171936,-0.001850018336511828,0.013927543828774352,-0.03475971482295211,-0.030377809420437513,0.020166320082170015,0.0011931479650895808,-0.013966681378416994,-0.024454601382875602,-0.004432476877400564,-0.0004941516161733808,0.008122264395017153,0.007518708492084313,0.005792402177486982,0.024252149379164877,-0.012430525541935711,-0.035495194229083246,-0.006893060922866519,-0.012479553282866332,0.013219807745116455,0.005466641640928416,-3.131665082118273e-05,-0.2814478449490083,0.2199897278915787,0.08229319074114638,-0.0028652946239230218,-0.004963042467037594,0.008533254481082176
